
---------- Begin Simulation Statistics ----------
simSeconds                                   0.002014                       # Number of seconds simulated (Second)
simTicks                                   2013630000                       # Number of ticks simulated (Tick)
finalTick                                  2013630000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.28                       # Real time elapsed on the host (Second)
hostTickRate                                320480357                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     678272                       # Number of bytes of host memory used (Byte)
simInsts                                       275384                       # Number of instructions simulated (Count)
simOps                                         275401                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43826                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      43829                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          2013631                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.312084                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.136760                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          289068                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      137                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         322012                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     60                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                13803                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              4989                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  46                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              993331                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.324174                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.849584                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.bimodeBP.committed_0::NoBranch            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::Return            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::CallDirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::CallIndirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::DirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::DirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::IndirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::IndirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.committed_0::total            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::NoBranch            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::Return            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::CallDirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::CallIndirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::DirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::DirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::IndirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::IndirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.mispredicted_0::total            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.bimodeBP.targetProvider_0::NoTarget            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.bimodeBP.targetProvider_0::BTB            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.bimodeBP.targetProvider_0::RAS            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.bimodeBP.targetProvider_0::Indirect            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.bimodeBP.targetProvider_0::total            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::NoBranch            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::Return            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::CallDirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::CallIndirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::DirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::DirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::IndirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::IndirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.targetWrong_0::total            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.bimodeBP.condPredicted            0                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.bimodeBP.condPredictedTaken            0                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.bimodeBP.condIncorrect            0                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.bimodeBP.predTakenBTBMiss            0                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.bimodeBP.NotTakenMispredicted            0                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.bimodeBP.TakenMispredicted            0                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.bimodeBP.BTBLookups            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.BTBUpdates            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.BTBHits              0                       # Number of BTB hits (Count)
system.cpu.branchPred.bimodeBP.BTBHitRatio          nan                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.bimodeBP.BTBMispredicted            0                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.bimodeBP.indirectLookups            0                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.bimodeBP.indirectHits            0                       # Number of indirect target hits. (Count)
system.cpu.branchPred.bimodeBP.indirectMisses            0                       # Number of indirect misses. (Count)
system.cpu.branchPred.bimodeBP.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::NoBranch            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::Return            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.lookups::total            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.bimodeBP.btb.misses::NoBranch            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::Return            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.misses::total            0                       # Number of BTB misses (Count)
system.cpu.branchPred.bimodeBP.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::Return            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.updates::total            0                       # Number of BTB updates (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.bimodeBP.btb.power_state.pwrStateResidencyTicks::UNDEFINED   2013630000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.bimodeBP.indirectBranchPred.lookups            0                       # Number of lookups (Count)
system.cpu.branchPred.bimodeBP.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
system.cpu.branchPred.bimodeBP.indirectBranchPred.misses            0                       # Number of misses (Count)
system.cpu.branchPred.bimodeBP.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.bimodeBP.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.bimodeBP.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.bimodeBP.ras.pushes            0                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.bimodeBP.ras.pops             0                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.bimodeBP.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.bimodeBP.ras.used             0                       # Number of times the RAS is the provider (Count)
system.cpu.branchPred.bimodeBP.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu.branchPred.bimodeBP.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu.branchPred.btb.lookups::NoBranch            0      0.00%      0.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::Return         3830      5.00%      5.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallDirect         3840      5.01%     10.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::CallIndirect          117      0.15%     10.16% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectCond        59918     78.14%     88.30% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::DirectUncond         5489      7.16%     95.46% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectCond            0      0.00%     95.46% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::IndirectUncond         3482      4.54%    100.00% # Number of BTB lookups (Count)
system.cpu.branchPred.btb.lookups::total        76676                       # Number of BTB lookups (Count)
system.cpu.branchPred.btb.misses::NoBranch            0      0.00%      0.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::Return         3813     11.86%     11.86% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallDirect          239      0.74%     12.60% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::CallIndirect           42      0.13%     12.73% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectCond        24413     75.92%     88.65% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::DirectUncond          168      0.52%     89.17% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectCond            0      0.00%     89.17% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::IndirectUncond         3482     10.83%    100.00% # Number of BTB misses (Count)
system.cpu.branchPred.btb.misses::total         32157                       # Number of BTB misses (Count)
system.cpu.branchPred.btb.updates::NoBranch            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::Return            0      0.00%      0.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallDirect          158      3.83%      3.83% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::CallIndirect            0      0.00%      3.83% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectCond         3886     94.11%     97.94% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::DirectUncond           85      2.06%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectCond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::IndirectUncond            0      0.00%    100.00% # Number of BTB updates (Count)
system.cpu.branchPred.btb.updates::total         4129                       # Number of BTB updates (Count)
system.cpu.branchPred.btb.mispredict::NoBranch            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::Return            0      0.00%      0.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallDirect          158      3.83%      3.83% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::CallIndirect            0      0.00%      3.83% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectCond         3886     94.11%     97.94% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::DirectUncond           85      2.06%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectCond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::IndirectUncond            0      0.00%    100.00% # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.mispredict::total         4129                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED   2013630000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.indirectBranchPred.lookups         3599                       # Number of lookups (Count)
system.cpu.branchPred.indirectBranchPred.hits         3459                       # Number of hits of a tag (Count)
system.cpu.branchPred.indirectBranchPred.misses          140                       # Number of misses (Count)
system.cpu.branchPred.indirectBranchPred.targetRecords           39                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.indirectBranchPred.indirectRecords         3638                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.indirectBranchPred.speculativeOverflows            6                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.localBP.lookups_0::NoBranch            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::Return            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::CallDirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::CallIndirect            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::DirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::DirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::IndirectCond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::IndirectUncond            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.lookups_0::total            0                       # Number of BP lookups (Count)
system.cpu.branchPred.localBP.squashes_0::NoBranch            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::Return            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::CallDirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::CallIndirect            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::DirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::DirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::IndirectCond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::IndirectUncond            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.squashes_0::total            0                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpu.branchPred.localBP.corrected_0::NoBranch            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::Return            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::CallDirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::CallIndirect            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::DirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::DirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::IndirectCond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::IndirectUncond            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.corrected_0::total            0                       # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.cpu.branchPred.localBP.earlyResteers_0::NoBranch            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::Return            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::CallDirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::CallIndirect            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::DirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::DirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::IndirectCond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::IndirectUncond            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.earlyResteers_0::total            0                       # Number of branches that got redirected after decode. (Count)
system.cpu.branchPred.localBP.committed_0::NoBranch            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::Return            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::CallDirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::CallIndirect            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::DirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::DirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::IndirectCond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::IndirectUncond            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.committed_0::total            0                       # Number of branches finally committed  (Count)
system.cpu.branchPred.localBP.mispredicted_0::NoBranch            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::Return            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::CallDirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::CallIndirect            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::DirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::DirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::IndirectCond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::IndirectUncond            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.mispredicted_0::total            0                       # Number of committed branches that were mispredicted. (Count)
system.cpu.branchPred.localBP.targetProvider_0::NoTarget            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.localBP.targetProvider_0::BTB            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.localBP.targetProvider_0::RAS            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.localBP.targetProvider_0::Indirect            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.localBP.targetProvider_0::total            0                       # The component providing the target for taken branches (Count)
system.cpu.branchPred.localBP.targetWrong_0::NoBranch            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::Return            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::CallDirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::CallIndirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::DirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::DirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::IndirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::IndirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.targetWrong_0::total            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpu.branchPred.localBP.condPredicted            0                       # Number of conditional branches predicted (Count)
system.cpu.branchPred.localBP.condPredictedTaken            0                       # Number of conditional branches predicted as taken (Count)
system.cpu.branchPred.localBP.condIncorrect            0                       # Number of conditional branches incorrect (Count)
system.cpu.branchPred.localBP.predTakenBTBMiss            0                       # Number of branches predicted taken but missed in BTB (Count)
system.cpu.branchPred.localBP.NotTakenMispredicted            0                       # Number branches predicted 'not taken' but turned out to be taken (Count)
system.cpu.branchPred.localBP.TakenMispredicted            0                       # Number branches predicted taken but are actually not taken (Count)
system.cpu.branchPred.localBP.BTBLookups            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.BTBUpdates            0                       # Number of BTB updates (Count)
system.cpu.branchPred.localBP.BTBHits               0                       # Number of BTB hits (Count)
system.cpu.branchPred.localBP.BTBHitRatio          nan                       # BTB Hit Ratio (Ratio)
system.cpu.branchPred.localBP.BTBMispredicted            0                       # Number BTB mispredictions. No target found or target wrong (Count)
system.cpu.branchPred.localBP.indirectLookups            0                       # Number of indirect predictor lookups. (Count)
system.cpu.branchPred.localBP.indirectHits            0                       # Number of indirect target hits. (Count)
system.cpu.branchPred.localBP.indirectMisses            0                       # Number of indirect misses. (Count)
system.cpu.branchPred.localBP.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
system.cpu.branchPred.localBP.btb.lookups::NoBranch            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::Return            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.localBP.btb.lookups::total            0                       # Number of BTB lookups (Count)
